cohort_id,case_id,class_name,true_class,fold,cohort_stratum,all_seeds_correct,any_seed_incorrect,pairwise_prediction_agreement,mean_predicted_class_spearman_same_prediction_a,mean_common_true_class_spearman_a,mean_predicted_class_spearman_same_prediction_b,mean_common_true_class_spearman_b,method_a,method_b
ecd14457d7b51287,CRC-Prim-HE-08,06_MUCOSA,5,7,correct_high_confidence,True,False,1.0,0.9311776229915683,0.9311776229915683,0.8431483945914693,0.8431483945914693,intervention_activation_patch,gradient_attention_rollout
ee35c00ac13a5f3e,CRC-Prim-HE-10,03_COMPLEX,2,9,correct_high_confidence,True,False,1.0,0.43325698471083557,0.43325698471083557,0.857451162164723,0.857451162164723,intervention_activation_patch,gradient_attention_rollout
effe32e349705865,CRC-Prim-HE-05,02_STROMA,1,4,correct_high_confidence,True,False,1.0,0.7400364926921267,0.7400364926921267,0.9080295838236376,0.9080295838236376,intervention_activation_patch,gradient_attention_rollout
f08968b7be243620,CRC-Prim-HE-10,07_ADIPOSE,6,9,incorrect_any_model,True,False,1.0,0.9096075129606499,0.9096075129606499,0.9180348875200219,0.9180348875200219,intervention_activation_patch,gradient_attention_rollout
f116d2a126d269ac,CRC-Prim-HE-05,03_COMPLEX,2,4,correct_high_confidence,True,False,1.0,0.7961825872307593,0.7961825872307593,0.8865464436457912,0.8865464436457912,intervention_activation_patch,gradient_attention_rollout
f176697eddd3b13e,CRC-Prim-HE-04,03_COMPLEX,2,3,correct_high_confidence,True,False,1.0,0.8768109235933088,0.8768109235933088,0.9708151489152215,0.9708151489152215,intervention_activation_patch,gradient_attention_rollout
f1c634424fcd7ead,CRC-Prim-HE-05,02_STROMA,1,4,correct_high_confidence,True,False,1.0,0.6099488373839618,0.6099488373839618,0.9351454797720209,0.9351454797720209,intervention_activation_patch,gradient_attention_rollout
f1ee00d7ee61f85b,CRC-Prim-HE-10,05_DEBRIS,4,9,correct_low_confidence,True,False,1.0,0.6163286559150255,0.6163286559150255,0.9174083252981005,0.9174083252981005,intervention_activation_patch,gradient_attention_rollout
f21424bf76115acd,CRC-Prim-HE-07,03_COMPLEX,2,6,incorrect_any_model,False,True,1.0,0.7134093818275485,0.8056418257269292,0.9271008968470897,0.90418574093701,intervention_activation_patch,gradient_attention_rollout
f3690d3f5927eebc,CRC-Prim-HE-01,04_LYMPHO,3,0,correct_high_confidence,True,False,1.0,0.7470345463192172,0.7470345463192172,0.9552689965742901,0.9552689965742901,intervention_activation_patch,gradient_attention_rollout
f3a7d1412918be9d,CRC-Prim-HE-07,07_ADIPOSE,6,6,incorrect_any_model,True,False,1.0,0.6155933174077127,0.6155933174077127,0.966912195048526,0.966912195048526,intervention_activation_patch,gradient_attention_rollout
f3ea0c2dad2b1d8b,CRC-Prim-HE-09,01_TUMOR,0,8,incorrect_any_model,False,True,1.0,0.7968660184037594,0.6095049427136324,0.9401857444787107,0.9161999679476114,intervention_activation_patch,gradient_attention_rollout
f4dad042bb035194,CRC-Prim-HE-06,08_EMPTY,7,5,correct_high_confidence,True,False,1.0,0.35132125572315054,0.35132125572315054,0.9423614818828744,0.9423614818828744,intervention_activation_patch,gradient_attention_rollout
f4dc756790902f42,CRC-Prim-HE-03,04_LYMPHO,3,2,incorrect_any_model,False,True,0.8,0.7034424923605176,0.6603075378593302,0.915242726011399,0.9220247192981059,intervention_activation_patch,gradient_attention_rollout
f592dea2058e2fbb,CRC-Prim-HE-09,04_LYMPHO,3,8,incorrect_any_model,False,True,1.0,0.6947798595323635,0.6897177237886163,0.8660930882830812,0.8436446576548101,intervention_activation_patch,gradient_attention_rollout
f6ca6de7ba0a5755,CRC-Prim-HE-02,06_MUCOSA,5,1,correct_high_confidence,True,False,1.0,0.9193755463739467,0.9193755463739467,0.8910070382441668,0.8910070382441668,intervention_activation_patch,gradient_attention_rollout
f805172f1b7a7abe,CRC-Prim-HE-06,04_LYMPHO,3,5,correct_high_confidence,True,False,1.0,0.42392337124157525,0.42392337124157525,0.8123018839189978,0.8123018839189978,intervention_activation_patch,gradient_attention_rollout
f84b95d53252404b,CRC-Prim-HE-04,01_TUMOR,0,3,correct_high_confidence,True,False,1.0,0.7536227616051173,0.7536227616051173,0.9291175056512259,0.9291175056512259,intervention_activation_patch,gradient_attention_rollout
f9712c30e0c76d77,CRC-Prim-HE-06,08_EMPTY,7,5,correct_high_confidence,True,False,1.0,0.45557908232267263,0.45557908232267263,0.9700446165710852,0.9700446165710852,intervention_activation_patch,gradient_attention_rollout
f9cb360943db7c9f,CRC-Prim-HE-08,03_COMPLEX,2,7,correct_high_confidence,True,False,1.0,0.8510621417357926,0.8510621417357926,0.9324435873529423,0.9324435873529423,intervention_activation_patch,gradient_attention_rollout
fa5f8b14785c09ad,CRC-Prim-HE-09,06_MUCOSA,5,8,correct_low_confidence,True,False,1.0,0.8531502248102718,0.8531502248102718,0.9252010579059168,0.9252010579059168,intervention_activation_patch,gradient_attention_rollout
fc3ee06e34231d86,CRC-Prim-HE-08,02_STROMA,1,7,incorrect_any_model,True,False,1.0,0.8139355972132978,0.8139355972132978,0.9490083327356714,0.9490083327356714,intervention_activation_patch,gradient_attention_rollout
fcb8ce7d834df3b9,CRC-Prim-HE-05,06_MUCOSA,5,4,correct_low_confidence,True,False,1.0,0.8485616744666378,0.8485616744666378,0.9075767774244929,0.9075767774244929,intervention_activation_patch,gradient_attention_rollout
fe53f5c5ed88cf27,CRC-Prim-HE-04,07_ADIPOSE,6,3,correct_high_confidence,True,False,1.0,0.8880172949144023,0.8880172949144023,0.956854049181823,0.956854049181823,intervention_activation_patch,gradient_attention_rollout
fff9dc6d3b013d9f,CRC-Prim-HE-07,05_DEBRIS,4,6,incorrect_any_model,False,True,1.0,0.5649431246190345,0.6554293116439601,0.9191943694046668,0.9142234157752649,intervention_activation_patch,gradient_attention_rollout
